RFs-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
1457, 116.1244622, 40.15939055, 42740, 598, -4
923, 115.955141, 39.65655647, 29414, 428, 18
1586, 116.4895796, 40.16943283, 36638, 512, -25
539, 116.4243493, 40.09912929, 48667, 694, 25
648, 116.4504403, 39.71699862, 120149, 1682, 53
1182, 116.6070145, 39.8579026, 77771, 1088, 0
441, 117.0115527, 40.10917381, 29263, 422, 13
1556, 116.1896251, 39.81766108, 42681, 615, 10
134, 115.8120065, 40.01875684, 14339, 206, 4
746, 116.0984028, 40.05894688, 29502, 429, 28
618, 116.2548064, 39.92829675, 120240, 1717, 1
406, 116.6853138, 40.29995806, 26475, 378, 4
1946, 116.4243493, 39.84784339, 58283, 816, 4
633, 116.1374932, 40.10917381, 57898, 818, 28
465, 116.7114145, 39.84784339, 40488, 560.66, 10
1162, 116.1765909, 39.87801878, 71065, 994, 5
1455, 116.2939233, 39.99865868, 95779, 1354, 1
445, 116.9985054, 40.18951644, 28970, 422, 14
1548, 116.6331137, 40.2397205, 29118, 424, 25
789, 116.3591298, 39.95845553, 117454, 1644, 1
601, 116.2026599, 40.16943283, 28151, 410, 28
1010, 116.1896251, 39.97855828, 71713, 1024, 1
968, 116.6592135, 40.00870803, 41162, 600, 11
286, 116.5809161, 39.68678201, 21361, 310, 25
1711, 116.1374932, 39.81766108, 49768, 697, 9
1787, 116.1114321, 39.68678201, 16436, 235, 15
1928, 116.2287318, 39.89813205, 65180, 921, 0
129, 116.3982601, 39.50528192, 31934, 447, -7
1699, 116.4113045, 40.08908436, 48914, 705, 2
770, 116.2939233, 39.83778341, 58182, 814, 29
1628, 116.7244649, 39.98860877, 37374, 523, -1
955, 116.1896251, 39.94840323, 53676, 774, 16
1624, 116.5156743, 39.98860877, 61841, 865, -7
1626, 116.5417702, 40.2899189, 20825, 291, -2
163, 116.2808837, 39.99865868, 140187, 1962, -10
894, 116.4373946, 39.79753552, 48583, 679, -49
14, 116.2808837, 40.09912929, 32027, 466, 14
1, 116.3069634, 39.86796106, 94790, 1340, 23
1742, 116.1765909, 40.14934794, 38458, 554, 2
390, 116.1896251, 39.86796106, 71065, 994, 6
1692, 116.1765909, 40.32003595, 59591, 834, -14
642, 116.2808837, 39.66663267, 33698, 486, 18
726, 116.5417702, 39.78747148, 79648, 1114, 16
1035, 116.5548186, 40.00870803, 123116, 1723, -1
354, 116.7244649, 39.81766108, 40083, 578, 7
1875, 116.2678448, 40.17947479, 22575, 328, 12
1380, 116.6722636, 40.27987959, 33402, 477, 20
1224, 116.2678448, 39.82772264, 89119, 1248, 0
822, 116.5548186, 39.93835031, 55437, 792, 10
1700, 116.3982601, 39.98860877, 97196, 1360, -3
1416, 116.6070145, 40.04890012, 41729, 590, 11
409, 116.3200042, 40.01875684, 147096, 2059, 12
537, 116.4243493, 40.00870803, 102725, 1437, 19
374, 116.1765909, 39.98860877, 172794, 2419, -8
1444, 116.5026268, 40.08908436, 84748, 1186, 6
882, 116.5939652, 39.86796106, 59257, 829, -9
580, 116.4765328, 39.94840323, 101538, 1436, 21
548, 116.2548064, 40.07903898, 114906, 1609, 7
43, 116.2417688, 39.99865868, 110323, 1544, 0
961, 116.5417702, 40.12926163, 38603, 562, 10
1685, 116.4373946, 40.13930497, 51440, 750, 6
1414, 116.620064, 39.78747148, 44514, 630, 1
178, 116.5678672, 40.21963965, 54400, 762, -9
654, 116.6983641, 39.97855828, 37000, 523, 1
1230, 116.3330455, 39.83778341, 89160, 1248, 9
381, 116.2939233, 40.02880511, 145846, 2041, 2
53, 116.2548064, 39.90818763, 91272, 1277, 16
1361, 115.8510292, 39.74720669, 15468, 216, -15
800, 116.4504403, 39.63640098, 35791, 516, 6
187, 116.4765328, 39.61624124, 23039, 322, -4
1446, 116.0984028, 40.10917381, 58483, 818, 7
1238, 116.5548186, 40.02880511, 91993, 1288, 16
1684, 116.5156743, 40.14934794, 63305, 895, 7
1338, 116.5417702, 39.91824252, 56084, 784, -6
433, 116.5548186, 40.10917381, 61188, 865, 5
184, 116.4243493, 39.90818763, 137542, 1926, 26
213, 116.6983641, 40.08908436, 36215, 517, 20
1265, 116.2417688, 39.68678201, 32264, 456, 1
437, 116.828868, 40.07903898, 28345, 409, 30
590, 116.4634864, 39.61624124, 22131, 322, 13
1969, 116.1374932, 39.73713826, 33000, 481, 12
1012, 116.1635576, 40.06899316, 77273, 1092, 3
1017, 116.0202456, 39.76734085, 18175, 265, 28
359, 116.2548064, 40.29995806, 59591, 834, -4
899, 116.5678672, 39.93835031, 92039, 1288, 6
1111, 116.5678672, 39.80759871, 69959, 979, 19
1379, 116.2939233, 39.78747148, 40043, 560, -11
1082, 116.1114321, 39.73713826, 23458, 338, 20
401, 116.1635576, 40.14934794, 39634, 554, 0
424, 116.8810677, 40.29995806, 32708, 458, -3
477, 117.0376461, 40.07903898, 27061, 394, 19
15, 116.3069634, 39.95845553, 122135, 1710, -2
1819, 116.5809161, 39.86796106, 46139, 672, 12
1531, 116.4634864, 39.93835031, 100774, 1411, -9
908, 116.5809161, 39.73713826, 21847, 312, 8
1896, 116.4504403, 39.90818763, 88777, 1243, 9
64, 116.3982601, 39.92829675, 242074, 3388, 22
1774, 116.4895796, 39.86796106, 75712, 1059, 0
1973, 115.9681599, 39.71699862, 21193, 308, 12
1302, 116.1635576, 40.10917381, 52151, 729, -7
297, 116.3460874, 39.9685072, 142151, 1989, 20
765, 116.2417688, 39.70692738, 31622, 456, 14
275, 116.1635576, 39.65655647, 16272, 235, 11
939, 116.7766667, 39.86796106, 37872, 530, 0
1660, 116.4504403, 39.91824252, 115705, 1620, 0
1759, 116.2808837, 39.97855828, 126827, 1776, -1
646, 116.4634864, 40.15939055, 62909, 880, 22
79, 116.7244649, 39.83778341, 39682, 578, 11
30, 116.1114321, 40.21963965, 25114, 366, 15
82, 116.3852162, 40.18951644, 63667, 891, 14
372, 116.1765909, 39.73713826, 41650, 583, 27
1915, 116.7375153, 39.89813205, 139888, 1978, 10
555, 117.0376461, 40.40034399, 30516, 435, 12
1077, 116.620064, 39.75727422, 34839, 502, 12
1087, 116.7897171, 39.81766108, 21117, 301, 12
1277, 116.5417702, 39.74720669, 41588, 582, -3
1754, 116.2417688, 39.88807577, 64211, 898, -3
1102, 116.5287221, 39.89813205, 51730, 739, 11
59, 116.0462943, 39.66663267, 16107, 228, 12
32, 116.2156955, 39.99865868, 84694, 1185, 16
1942, 116.4765328, 40.10917381, 73989, 1046, 11
1371, 116.1114321, 39.94840323, 30013, 424, 1
616, 116.1635576, 39.68678201, 21253, 307, 23
1132, 116.5417702, 40.16943283, 33019, 471, 17
1106, 116.5417702, 39.84784339, 29742, 416, -6
130, 116.8549682, 40.16943283, 29290, 427, 16
1021, 116.828868, 40.37022889, 32599, 456, -21
1547, 116.2678448, 39.92829675, 44804, 652, 6
1597, 116.1374932, 39.88807577, 54428, 762, 10
1005, 116.1114321, 39.90818763, 59983, 840, 0
598, 116.3591298, 40.01875684, 105071, 1471, 21
1528, 116.5548186, 39.92829675, 66198, 926, 0
1914, 116.5156743, 39.84784339, 52108, 759, 7
1105, 116.7114145, 39.9685072, 93660, 1311, 0
400, 116.3982601, 39.80759871, 46430, 676, 27
457, 116.6722636, 40.03885287, 31173, 454, 33
1073, 116.0853743, 39.89813205, 26225, 367, 0
762, 116.3069634, 40.16943283, 41146, 588, 2
1606, 116.3591298, 39.60615975, 53465, 763, 16
1840, 116.4243493, 40.10917381, 86720, 1214, 7
328, 116.2417688, 39.93835031, 105845, 1482, 16
1029, 116.4634864, 39.72706891, 120149, 1682, 0
318, 116.3460874, 39.8579026, 154587, 2164, 21
718, 116.4243493, 39.98860877, 127609, 1786, 7
1115, 116.8158178, 40.10917381, 28345, 409, 12
1228, 116.3069634, 39.93835031, 120986, 1693, 4
829, 116.0593201, 39.98860877, 27927, 398, 14
1750, 116.2808837, 39.87801878, 68328, 956, 8
1985, 117.1159168, 40.29995806, 26929, 385, 24
1806, 116.5678672, 39.7774066, 24419, 342, -13
1736, 116.2287318, 39.83778341, 46181, 646, -16
524, 115.9291064, 39.70692738, 15008, 216, 23
1491, 116.4243493, 40.12926163, 53550, 750, -20
403, 116.8419182, 40.46057445, 13809, 201, 0
872, 116.0202456, 39.60615975, 15257, 213, -1
1519, 116.6722636, 40.11921792, 40839, 577, 1
37, 116.2026599, 39.82772264, 32305, 470, 1
508, 116.5809161, 40.05894688, 40429, 577, 8
1006, 116.7505658, 39.67670784, 30054, 429, 9
1655, 116.3982601, 39.89813205, 130331, 1843, 9
1634, 116.2417688, 39.91824252, 77418, 1083, 14
677, 116.5809161, 39.81766108, 72799, 1018, 0
294, 116.7505658, 40.02880511, 60620, 848, 15
521, 116.4634864, 40.03885287, 84226, 1179, 7
1807, 116.4243493, 39.64647925, 28196, 394, -4
1776, 116.6070145, 39.83778341, 20532, 298, 12
344, 115.9421232, 40.34011337, 21821, 318, 22
760, 116.0984028, 39.88807577, 36244, 507, 6
348, 116.0462943, 39.72706891, 22298, 321, 16
810, 116.3460874, 39.91824252, 184489, 2582, 28
1086, 116.6853138, 39.86796106, 45583, 664, 9
893, 116.5809161, 40.34011337, 22456, 314, 4
469, 116.2808837, 39.74720669, 40323, 588, 19
1192, 116.4113045, 40.13930497, 51007, 735, 9
1502, 116.5809161, 40.18951644, 33690, 471, -8
540, 116.2939233, 39.88807577, 88272, 1235, 34
1536, 116.2808837, 39.83778341, 63449, 888, 3
1447, 116.2417688, 40.00870803, 114893, 1608, 10
730, 115.9030762, 39.62632165, 14658, 213, 15
1890, 116.6461635, 39.8579026, 45147, 657, 12
273, 115.8640392, 40.11921792, 18496, 264, 27
650, 116.2808837, 40.04890012, 100326, 1404, 9
1094, 116.7505658, 40.2899189, 26147, 366, 0
887, 116.5678672, 39.87801878, 47737, 668, 0
1011, 116.3721728, 39.92829675, 171435, 2400, 4
1095, 116.6461635, 39.87801878, 43229, 630, 19
449, 116.4634864, 39.87801878, 72494, 1015, 3
474, 116.7375153, 39.8579026, 37493, 530, 15
1156, 116.4373946, 40.16943283, 47678, 681, 2
582, 116.2808837, 39.81766108, 68164, 954, 10
665, 116.5939652, 39.72706891, 21413, 312, 10
1163, 116.8419182, 40.20959886, 29290, 414.19, 11
1056, 116.4765328, 40.03885287, 145226, 2032, 9
687, 116.2678448, 39.89813205, 68971, 975, 0
1296, 115.955141, 40.51076855, 14388, 210, 3
1061, 116.1374932, 39.9685072, 41474, 604, 11
1600, 116.5156743, 39.91824252, 126404, 1770, 7
1018, 116.2678448, 40.04890012, 105916, 1483, 2
553, 116.4373946, 39.8579026, 100440, 1406, -5
368, 116.5287221, 39.60615975, 22498, 314, -20
63, 116.4504403, 39.88807577, 68897, 965, 12
1981, 116.4113045, 39.91824252, 210354, 2944, 27
1004, 116.6853138, 39.8579026, 46264, 648, 21
1716, 116.1896251, 40.10917381, 84848, 1188, 14
408, 116.7244649, 39.75727422, 29753, 429, 3
1916, 116.6592135, 40.02880511, 31029, 447, 12
764, 116.0853743, 39.94840323, 32525, 464, 7
568, 116.1244622, 39.89813205, 27929, 406, 18
979, 116.2156955, 40.24976058, 41131, 600, 19
1534, 116.2417688, 40.14934794, 55015, 786, 11
527, 116.9985054, 40.42042068, 20335, 284, -26
1112, 116.6461635, 39.84784339, 39357, 573, 21
849, 116.4243493, 39.69685518, 26185, 374, 7
201, 116.2808837, 39.94840323, 144698, 2025, 1
545, 116.1374932, 40.26984011, 24097, 344, 22
1493, 116.7114145, 39.95845553, 93660, 1311, 14
110, 116.620064, 40.01875684, 43659, 624, 1
1283, 116.2417688, 40.07903898, 107952, 1526, 4
728, 116.4113045, 39.90818763, 143145, 2004, 73
606, 116.2156955, 39.92829675, 76973, 1077, 6
1053, 116.4243493, 40.27987959, 34005, 481, 6
947, 116.5287221, 40.01875684, 100999, 1413, 0
238, 116.3200042, 39.92829675, 135130, 1892, 7
1461, 116.3982601, 39.82772264, 62628, 876, -9
1935, 116.5156743, 39.89813205, 51213, 739, 12
309, 115.955141, 39.58599345, 13692, 195, 0
203, 116.5678672, 39.90818763, 72113, 1009, 13
871, 116.2417688, 40.04890012, 116572, 1632, 0
1256, 116.3460874, 39.80759871, 68021, 952, 22
208, 116.9202158, 40.17947479, 21516, 310, 13
1647, 116.1244622, 39.74720669, 27793, 388, -13
1098, 116.3852162, 39.71699862, 31804, 454, 10
517, 116.3330455, 39.87801878, 127234, 1781, 26
486, 116.4243493, 39.91824252, 101186, 1417, 0
1803, 116.5287221, 39.75727422, 39197, 565, 4
1829, 116.6983641, 39.71699862, 29753, 429, 14
595, 115.955141, 40.08908436, 18128, 264, 9
395, 116.2417688, 39.87801878, 56977, 805, 17
1382, 116.8419182, 40.25980045, 13512, 190, 0
1490, 116.6983641, 39.83778341, 40083, 560.66, 12
865, 116.3460874, 39.66663267, 30388, 426, -4
300, 116.4113045, 40.54088668, 20586, 300, 22
415, 116.8549682, 39.81766108, 25859, 373, 9
757, 116.0853743, 40.17947479, 41890, 598, 3
1140, 116.5417702, 39.86796106, 44674, 651, 6
712, 116.3982601, 40.00870803, 84341, 1181, 11
1604, 116.2808837, 40.10917381, 93830, 1314, 0
1288, 116.1374932, 39.74720669, 25564, 372, 4
488, 116.2156955, 40.03885287, 69212, 968, -2
321, 116.1896251, 39.83778341, 48152, 694, 44
1861, 116.0723467, 39.93835031, 40735, 594, 12
1922, 116.4243493, 40.05894688, 141366, 1978, 3
696, 116.6722636, 39.86796106, 52208, 730, -8
305, 116.0462943, 40.03885287, 18128, 264, 8
1348, 116.2939233, 40.01875684, 105647, 1494, 1
1365, 116.2548064, 39.75727422, 40699, 592, 11
1400, 116.9593618, 40.05894688, 27160, 396, 12
212, 116.0332695, 39.58599345, 20863, 301, 6
1157, 116.2678448, 40.07903898, 114906, 1609, 5
812, 116.2548064, 40.16943283, 52670, 767, 46
694, 116.3200042, 39.86796106, 77948, 1102, 1
1728, 116.1765909, 40.05894688, 78218, 1095, 8
692, 116.6853138, 40.24976058, 34681, 505, 12
922, 116.5939652, 39.99865868, 125318, 1754, 0
1262, 116.1765909, 40.11921792, 88474, 1238, 0
1541, 116.3330455, 39.86796106, 84638, 1184, 8
1933, 116.6331137, 40.10917381, 45329, 661, 12
1508, 116.7114145, 40.19955779, 34801, 487, 0
1318, 116.3982601, 39.97855828, 85865, 1202, -24
1449, 116.6722636, 40.07903898, 20761, 300, 5
1445, 116.2548064, 39.86796106, 64185, 897, -10
652, 116.6983641, 39.84784339, 40488, 578, 18
1779, 116.3982601, 40.11921792, 40191, 585, 12
741, 116.3330455, 39.80759871, 56082, 784, 20
656, 116.6461635, 40.08908436, 20185, 294, 41
721, 115.9811798, 39.9685072, 15043, 219, 18
1202, 116.4634864, 39.80759871, 67031, 938, 9
1746, 115.9942008, 40.00870803, 18311, 264, 2
1955, 116.6853138, 39.87801878, 19124, 256.8657, 5
1595, 116.3330455, 39.81766108, 54369, 769, 4
455, 117.0115527, 40.03885287, 12670, 177, 0
1367, 116.4243493, 39.99865868, 99950, 1399, 24
262, 116.620064, 39.70692738, 39246, 572, 21
1572, 116.6853138, 39.91824252, 40063, 584, 8
860, 115.9421232, 39.70692738, 23830, 346, 26
1801, 116.3460874, 40.01875684, 93751, 1312, 3
1527, 116.6592135, 40.14934794, 43254, 624, 2
964, 116.3591298, 39.70692738, 30460, 435, 20
1084, 116.1635576, 40.09912929, 52151, 729, 0
1409, 116.150525, 39.74720669, 31584, 460, 11
676, 116.4373946, 39.58599345, 36887, 516, -7
1913, 116.3460874, 40.09912929, 73447, 1028, 0
1639, 116.1765909, 39.65655647, 54090, 757, -26
663, 116.620064, 39.82772264, 20532, 298, 97
809, 117.0898283, 40.13930497, 25574, 364, 9
