RFs-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
596, 116.0202456, 39.69685518, 20089, 284, 16
1378, 116.6853138, 39.88807577, 48219, 688, 4
499, 116.3852162, 39.80759871, 53592, 757, 24
619, 116.3200042, 40.05894688, 70792, 991, -35
70, 116.150525, 39.72706891, 25141, 358, 25
611, 116.1635576, 39.7774066, 33989, 481, 19
1721, 116.4243493, 39.79753552, 47108, 660, -1
542, 116.4373946, 39.89813205, 124397, 1741, 13
521, 116.4634864, 40.03885287, 84226, 1179, 14
452, 116.3721728, 39.89813205, 197036, 2786, 51
1853, 116.7897171, 40.21963965, 27780, 397, 12
1097, 117.1159168, 40.12926163, 22588, 316, 1
422, 116.4765328, 40.08908436, 103945, 1455, 3
487, 116.2678448, 39.90818763, 115553, 1650, 97
27, 116.4895796, 40.61116961, 25585, 362, 23
282, 116.3200042, 39.88807577, 132367, 1852, 7
162, 116.5809161, 40.26984011, 28201, 403, 61
1538, 116.4895796, 39.67670784, 23039, 322, -25
746, 116.0984028, 40.05894688, 30101, 429, 28
1571, 116.3069634, 40.01875684, 117460, 1644, 2
39, 116.2939233, 39.73713826, 49396, 691, -4
880, 116.7114145, 39.72706891, 30665, 429, -13
902, 116.3200042, 39.71699862, 39215, 549, 13
1354, 116.1114321, 39.9685072, 26629, 380, 22
1439, 116.2678448, 40.10917381, 64939, 909, 3
1290, 116.7636163, 39.99865868, 36284, 518, 11
1320, 116.2548064, 40.24976058, 47944, 685, 7
1027, 116.5809161, 39.75727422, 22068, 312, 32
585, 116.7244649, 40.00870803, 37374, 523, -6
621, 116.0984028, 39.84784339, 26033, 368, 14
1975, 116.2417688, 39.9685072, 72799, 1018, 9
1883, 116.8158178, 39.86796106, 26120, 373, 12
827, 116.2678448, 39.75727422, 41944, 592, 10
225, 116.2287318, 39.90818763, 33713, 481, 70
1805, 116.0462943, 40.32003595, 14530, 204, -10
1243, 116.1896251, 40.2296802, 39752, 567, 17
628, 116.3069634, 40.20959886, 33155, 464, -11
645, 116.0853743, 40.09912929, 58483, 818, 62
126, 116.7897171, 39.79753552, 21330, 301, 18
1038, 116.3069634, 40.04890012, 38779, 542, -27
1770, 116.0202456, 39.70692738, 20292, 284, -8
771, 115.7209975, 39.97855828, 14778, 206, -9
627, 116.2808837, 39.92829675, 88304, 1236, -7
644, 116.0853743, 39.90818763, 53798, 768, 23
665, 116.5939652, 39.72706891, 21847, 312, 10
409, 116.3200042, 40.01875684, 147096, 2059, 20
552, 116.4634864, 39.81766108, 66376, 928, 9
1223, 116.620064, 40.12926163, 35237, 502, 10
620, 116.1244622, 39.95845553, 43776, 613, -70
766, 116.7114145, 39.94840323, 58984, 825, 23
1398, 116.828868, 40.15939055, 30492, 427, -2
488, 116.2156955, 40.03885287, 69212, 968, -2
500, 116.4504403, 39.95845553, 85449, 1196, 24
1561, 116.3982601, 39.93835031, 191254, 2677, 2
112, 117.0115527, 40.07903898, 28171, 394, 2
138, 116.2287318, 40.17947479, 23145, 331, 20
598, 116.3591298, 40.01875684, 105071, 1471, 23
800, 116.4504403, 39.63640098, 36153, 516, 6
670, 116.2156955, 39.88807577, 78635, 1067, 8
680, 116.6853138, 39.94840323, 33515, 469, 40
89, 116.868018, 40.35015195, 28784, 403, 11
1340, 116.8810677, 40.08908436, 21953, 310, 4
1928, 116.2287318, 39.89813205, 65180, 921, 12
617, 116.4373946, 39.91824252, 128917, 1804, 0
1084, 116.1635576, 40.09912929, 52151, 729, 0
1659, 116.6070145, 40.18951644, 36414, 514, 9
1035, 116.5548186, 40.00870803, 123116, 1723, -9
888, 116.2548064, 40.21963965, 42510, 607, 8
1239, 116.2678448, 40.18951644, 70296, 984, 0
1422, 115.9291064, 40.19955779, 22489, 318, 13
482, 116.0723467, 39.72706891, 28798, 403, 9
1129, 116.2808837, 40.2296802, 49848, 698, -3
805, 116.1374932, 40.24976058, 24097, 344, 20
1640, 116.1635576, 39.93835031, 123193, 1724, -23
909, 116.3200042, 39.73713826, 50202, 717, 18
1283, 116.2417688, 40.07903898, 107952, 1526, 6
1370, 116.8419182, 40.40034399, 26473, 374, 15
107, 116.5287221, 39.78747148, 29213, 408, -4
1841, 116.8810677, 39.7774066, 26120, 373, 12
1749, 116.7897171, 40.32003595, 13512, 190, 0
1125, 116.5156743, 39.86796106, 81635, 1142, -3
1235, 116.3200042, 39.9685072, 151579, 2121, 0
389, 116.6461635, 39.90818763, 40224, 562, 28
161, 116.3460874, 40.36019045, 21430, 300, 43
1382, 116.8419182, 40.25980045, 13512, 190, 0
320, 116.3591298, 39.94840323, 113970, 1596, 40
1646, 116.4243493, 39.83778341, 82411, 1165, 2
679, 116.3330455, 39.89813205, 145661, 2039, -3
53, 116.2548064, 39.90818763, 91272, 1277, 22
1237, 116.5156743, 39.79753552, 32212, 455, 36
1849, 116.5678672, 39.70692738, 26837, 379, 12
1312, 116.4243493, 39.97855828, 116470, 1630, 0
545, 116.1374932, 40.26984011, 24340, 344, 22
605, 116.6461635, 39.98860877, 82202, 1162, 7
852, 116.4765328, 39.83778341, 50080, 707, 16
595, 115.955141, 40.08908436, 18496, 264, 9
588, 116.2808837, 40.20959886, 28672, 402, -10
1044, 116.3591298, 39.80759871, 109609, 1534, 25
6, 116.4504403, 39.69685518, 26716, 374, 18
1051, 116.2808837, 40.14934794, 37776, 534, 30
1682, 116.3330455, 39.71699862, 44894, 628, -5
531, 116.0593201, 39.92829675, 32047, 448, 25
272, 116.2939233, 39.69685518, 35150, 501, 23
1579, 116.3982601, 39.72706891, 31984, 457, 6
1744, 116.5287221, 39.80759871, 25820, 364, 3
1736, 116.2287318, 39.83778341, 46181, 646, -16
387, 116.2156955, 40.02880511, 68520, 968, 14
1335, 116.1374932, 39.94840323, 43175, 604, -6
1085, 116.3460874, 39.99865868, 133293, 1866, 27
749, 116.6070145, 40.34011337, 34144, 482, 8
241, 116.2808837, 40.12926163, 39552, 565, 7
218, 116.1114321, 40.07903898, 58483, 818, 12
534, 116.9202158, 40.09912929, 21733, 310, 17
133, 116.4895796, 39.82772264, 53669, 758, 13
1002, 116.3200042, 40.08908436, 54462, 762, -7
1105, 116.7114145, 39.9685072, 93660, 1311, 2
371, 115.9942008, 40.45053593, 36449, 516, 12
1166, 116.150525, 40.05894688, 72481, 1015, 11
1472, 116.620064, 39.87801878, 73318, 1026, 3
495, 116.5548186, 39.79753552, 48160, 681, 15
1670, 116.2548064, 39.94840323, 150112, 2101, 0
11, 116.3069634, 40.35015195, 21004, 300, 14
1065, 116.7114145, 40.29995806, 26475, 378, 7
1367, 116.4243493, 39.99865868, 99950, 1399, 26
393, 116.2808837, 40.18951644, 48514, 686, 11
1424, 116.3069634, 40.09912929, 83353, 1166, -3
864, 116.2548064, 39.91824252, 126815, 1776, 12
146, 116.8941173, 39.80759871, 26650, 373, -14
87, 116.3200042, 39.51537506, 31299, 447, 12
675, 116.7897171, 39.65655647, 22417, 320, 10
173, 116.2287318, 40.16943283, 55015, 786, 11
1788, 116.1896251, 39.93835031, 87768, 1228, 1
664, 116.1896251, 39.92829675, 63965, 896, 20
1874, 116.3330455, 40.08908436, 67672, 948, 12
333, 116.4765328, 39.57590861, 22050, 314, 8
791, 116.5417702, 39.75727422, 43928, 615, 11
615, 116.5287221, 39.81766108, 77600, 1086, 3
1983, 116.2678448, 39.91824252, 106330, 1503, 12
1416, 116.6070145, 40.04890012, 42150, 590, 11
378, 116.5939652, 39.87801878, 47800, 675, 34
271, 117.1550459, 40.12926163, 17016, 241, 4
1128, 116.868018, 39.80759871, 26650, 373, -7
102, 115.8250128, 40.47061306, 16464, 235, 6
62, 116.6592135, 39.88807577, 54111, 765, 25
227, 116.6331137, 39.99865868, 83032, 1162, 1
1871, 116.3721728, 39.79753552, 46870, 669, 12
1201, 117.1159168, 40.40034399, 31135, 435, -1
891, 116.3591298, 40.05894688, 96904, 1357, -32
243, 116.2287318, 40.07903898, 71130, 996, 6
1716, 116.1896251, 40.10917381, 84848, 1188, 14
1018, 116.2678448, 40.04890012, 105916, 1483, 6
336, 116.2548064, 40.15939055, 62448, 874, -1
974, 116.1635576, 40.02880511, 65754, 920, 55
484, 116.0853743, 39.60615975, 21622, 308, 26
1638, 116.3982601, 39.94840323, 129223, 1809, 13
349, 116.2026599, 39.69685518, 54090, 757, 24
1545, 116.2156955, 40.18951644, 31339, 439, 1
775, 116.6592135, 40.21963965, 31157, 435, 12
562, 116.4765328, 39.98860877, 64836, 908, 3
413, 116.3721728, 39.73713826, 46677, 667, 14
881, 116.4504403, 39.78747148, 26553, 375, 15
1304, 116.6331137, 40.11921792, 51364, 718, 18
1620, 116.3852162, 40.00870803, 123809, 1732, -8
815, 116.2026599, 39.98860877, 77834, 1089, 14
809, 117.0898283, 40.13930497, 25832, 364, 8
91, 116.2548064, 39.74720669, 48336, 676, 0
655, 116.5026268, 40.04890012, 94028, 1316, 0
1733, 116.1114321, 39.71699862, 33631, 480, 5
312, 116.1765909, 40.10917381, 84000, 1188, 0
1012, 116.1635576, 40.06899316, 78054, 1092, 7
1974, 116.3721728, 39.8579026, 64165, 898, 12
1394, 116.5026268, 39.99865868, 150472, 2107, 0
886, 116.4113045, 39.82772264, 44759, 626, -3
1630, 116.620064, 40.05894688, 34773, 492, 5
1119, 116.5678672, 39.78747148, 82276, 1152, 17
1741, 116.6461635, 39.89813205, 42875, 612, 10
1623, 116.2678448, 40.06899316, 114906, 1609, 1
93, 116.8549682, 40.09912929, 27338, 382, 9
1836, 116.4895796, 39.90818763, 86268, 1207, 3
989, 116.2808837, 39.78747148, 36429, 514, 27
1082, 116.1114321, 39.73713826, 23934, 338, 20
127, 116.9071666, 40.46057445, 13543, 189, 0
1170, 116.6592135, 39.81766108, 40973, 573, -10
193, 116.2156955, 40.16943283, 55571, 786, 14
298, 116.2678448, 40.01875684, 102350, 1432, 37
1533, 116.5026268, 39.88807577, 68371, 957, -18
1456, 116.3069634, 39.87801878, 83120, 1164, 1
1508, 116.7114145, 40.19955779, 34801, 487, 0
565, 116.5287221, 39.9685072, 127612, 1786, 2
118, 116.2548064, 40.04890012, 116572, 1632, 16
183, 117.1028728, 40.53084713, 30516, 435, 11
1301, 116.4765328, 39.89813205, 83905, 1174, 6
580, 116.4765328, 39.94840323, 101538, 1436, 12
1161, 116.1635576, 39.89813205, 41449, 592, 15
1657, 116.3200042, 40.10917381, 51068, 729, 15
198, 116.4113045, 40.02880511, 100622, 1423, 22
1074, 116.0332695, 39.74720669, 22786, 319, -23
124, 116.1765909, 39.78747148, 39916, 570, 25
953, 116.4634864, 39.91824252, 116396, 1629, -4
1181, 116.5287221, 39.93835031, 58375, 817, 1
959, 116.2678448, 39.84784339, 64448, 902, -14
28, 115.5911019, 39.63640098, 32831, 459, 3
1230, 116.3330455, 39.83778341, 89160, 1248, 9
230, 116.9985054, 40.27987959, 52996, 750, 2
1109, 116.4895796, 39.84784339, 60570, 856, 3
397, 116.2026599, 40.26984011, 25291, 361, 17
502, 116.3852162, 40.12926163, 54705, 774, 7
178, 116.5678672, 40.21963965, 54400, 762, -10
459, 116.5026268, 39.90818763, 70928, 992, 19
1298, 116.1635576, 40.18951644, 29381, 420, 11
753, 116.2417688, 39.97855828, 87805, 1228, 0
859, 116.4243493, 39.94840323, 139340, 1951, 29
94, 117.1159168, 40.16943283, 27476, 385, 47
763, 116.6331137, 40.16943283, 32625, 465, 15
221, 116.4113045, 39.86796106, 85757, 1201, 47
1961, 116.4895796, 39.92829675, 78598, 1100, 9
970, 116.4895796, 39.70692738, 120149, 1682, 0
1356, 116.7505658, 39.97855828, 36284, 518, 15
527, 116.9985054, 40.42042068, 20335, 284, -26
83, 115.5132369, 39.76734085, 15160, 216, 3
1822, 116.3069634, 40.10917381, 70028, 980, 3
713, 116.3330455, 39.67670784, 30388, 426, 1
1743, 116.7375153, 40.18951644, 36500, 511, -3
816, 116.3591298, 39.9685072, 118415, 1658, -2
1285, 116.5939652, 39.67670784, 21795, 310, 13
280, 116.8419182, 40.36019045, 30115, 426, 48
924, 116.4113045, 39.83778341, 83861, 1173, -10
278, 116.1896251, 39.75727422, 40922, 560.66, 27
1409, 116.150525, 39.74720669, 32225, 460, 11
391, 116.4895796, 40.17947479, 30507, 435, 17
1705, 116.2939233, 39.8579026, 82598, 1156, -2
172, 116.3591298, 39.74720669, 42036, 600, 16
256, 116.0984028, 39.92829675, 36814, 514, 16
108, 116.3852162, 39.79753552, 45085, 637, 11
785, 116.150525, 39.7774066, 35565, 507, 26
641, 116.5026268, 39.83778341, 50224, 710, 29
539, 116.4243493, 40.09912929, 49159, 694, 19
755, 116.6592135, 40.36019045, 29085, 415, 12
345, 116.6070145, 40.13930497, 24704, 352, 41
283, 116.6722636, 40.16943283, 47140, 667, 4
1130, 117.1159168, 40.09912929, 22588, 316, 20
1449, 116.6722636, 40.07903898, 21183, 300, 5
882, 116.5939652, 39.86796106, 59257, 829, -10
365, 116.4373946, 40.05894688, 46063, 657, 21
1567, 116.6331137, 39.90818763, 42301, 604, 2
1575, 116.3852162, 40.02880511, 102818, 1440, 6
1391, 116.6853138, 39.9685072, 42688, 609, 4
1245, 116.2026599, 39.89813205, 75364, 1054, 6
931, 116.5417702, 40.05894688, 136212, 1906, 0
1076, 116.6461635, 39.80759871, 40157, 573, 17
553, 116.4373946, 39.8579026, 100440, 1406, -5
325, 116.868018, 39.72706891, 26120, 373, 7
1162, 116.1765909, 39.87801878, 71065, 994, 2
928, 116.2678448, 39.99865868, 106859, 1510, 15
1637, 116.0202456, 39.97855828, 15348, 219, 4
990, 116.5417702, 39.80759871, 13696, 195, 30
1163, 116.8419182, 40.20959886, 29885, 427, 12
1262, 116.1765909, 40.11921792, 88474, 1238, 1
425, 116.4765328, 40.12926163, 77675, 1087, 4
13, 116.5678672, 40.05894688, 40879, 584, 27
729, 115.8120065, 39.86796106, 19315, 270, -1
1837, 116.1896251, 39.60615975, 18484, 264, 12
1427, 116.5287221, 40.17947479, 33690, 471, 1
1855, 116.4373946, 39.94840323, 118043, 1652, 13
15, 116.3069634, 39.95845553, 122135, 1710, -4
7, 116.6331137, 40.35015195, 35503, 496, 1
1577, 116.9985054, 40.05894688, 27184, 388, 16
137, 116.7244649, 40.21963965, 36135, 511, 8
1678, 116.5156743, 39.99865868, 63823, 894, 0
505, 116.3330455, 40.06899316, 59918, 839, 28
625, 116.2287318, 40.08908436, 70419, 996, 1
1120, 116.4895796, 39.73713826, 120149, 1682, 1
1742, 116.1765909, 40.14934794, 38846, 554, 2
1371, 116.1114321, 39.94840323, 30316, 424, -11
661, 116.1374932, 39.90818763, 68788, 963, 32
879, 116.620064, 39.83778341, 20948, 298, 12
1268, 116.2417688, 39.95845553, 150112, 2101, 16
1013, 116.3330455, 40.09912929, 66995, 948, 29
1685, 116.4373946, 40.13930497, 52485, 750, 6
574, 116.5156743, 40.02880511, 113719, 1592, 1
1055, 116.0332695, 39.65655647, 20395, 291, 9
1131, 116.5417702, 39.82772264, 89473, 1252, 8
1238, 116.5548186, 40.02880511, 91993, 1288, 21
555, 117.0376461, 40.40034399, 30824, 435, 9
303, 116.6853138, 39.79753552, 40157, 573, 29
954, 116.5417702, 39.90818763, 58786, 823, 28
1313, 116.3200042, 40.07903898, 66614, 932, 16
1443, 116.2808837, 40.02880511, 108222, 1515, -10
899, 116.5678672, 39.93835031, 92039, 1288, 1
1259, 116.5287221, 39.83778341, 51505, 721, 1
1729, 116.0593201, 39.75727422, 22786, 319, 10
300, 116.4113045, 40.54088668, 21004, 300, 21
1081, 116.7505658, 40.05894688, 60620, 848, 1
626, 116.1765909, 39.75727422, 41945, 581.03, 4
1, 116.3069634, 39.86796106, 94790, 1340, 26
1842, 116.3982601, 40.10917381, 60724, 849, 1
634, 116.9071666, 40.06899316, 28274, 396, -2
1803, 116.5287221, 39.75727422, 39993, 565, 4
408, 116.7244649, 39.75727422, 30358, 429, 2
1700, 116.3982601, 39.98860877, 97196, 1360, -3
130, 116.8549682, 40.16943283, 29885, 427, 16
939, 116.7766667, 39.86796106, 37872, 530, -3
1075, 116.0984028, 40.00870803, 26009, 368, 24
246, 116.1374932, 39.75727422, 29658, 420, 25
911, 116.3330455, 39.76734085, 65075, 910, 9
1015, 116.3852162, 40.09912929, 79896, 1118, 0
142, 116.5678672, 40.14934794, 28197, 403, 22
616, 116.1635576, 39.68678201, 21685, 307, 22
1856, 116.5026268, 40.00870803, 66838, 945, 1
189, 116.5417702, 40.17947479, 33690, 471, -3
1572, 116.6853138, 39.91824252, 40877, 584, 8
550, 116.1896251, 39.90818763, 78600, 1100, -10
1586, 116.4895796, 40.16943283, 36638, 512, -26
1042, 116.3721728, 39.93835031, 188776, 2642, 0
1451, 116.5156743, 40.11921792, 59394, 840, 11
1106, 116.5417702, 39.84784339, 29742, 416, -12
370, 116.4634864, 39.68678201, 26716, 374, 10
1987, 116.7636163, 40.19955779, 35774, 511, 24
268, 116.7114145, 40.17947479, 34108, 487, 23
1352, 116.3721728, 39.94840323, 188969, 2646, 0
1417, 116.3069634, 39.7774066, 32591, 465, 7
497, 116.1765909, 39.61624124, 16602, 235, 13
64, 116.3982601, 39.92829675, 242074, 3388, 26
1059, 116.7505658, 39.93835031, 36284, 518, 41
498, 116.4113045, 39.94840323, 157068, 2198, 28
1827, 116.4113045, 40.04890012, 29148, 408, -4
1725, 116.3591298, 39.75727422, 38294, 536, -2
1634, 116.2417688, 39.91824252, 77418, 1083, 17
748, 116.5417702, 39.8579026, 29445, 416, 7
318, 116.3460874, 39.8579026, 154587, 2164, 25
154, 116.7114145, 40.03885287, 60620, 848, 1
1418, 116.4243493, 39.80759871, 44771, 633, 30
334, 116.1896251, 40.21963965, 39083, 552, 5
1191, 116.2287318, 40.21963965, 45987, 650, 27
561, 116.1765909, 39.74720669, 30941, 433, -2
751, 115.9942008, 40.2899189, 14385, 204, 2
1726, 116.2417688, 40.06899316, 109042, 1526, 24
1734, 116.3852162, 39.91824252, 182722, 2558, 4
1846, 116.5809161, 39.88807577, 46051, 644, 12
170, 115.7339949, 39.73713826, 15468, 216, -8
436, 116.2548064, 39.79753552, 36065, 514, 19
575, 116.1244622, 40.2296802, 25356, 358, 17
332, 116.2808837, 39.62632165, 18484, 264, 22
797, 116.2548064, 39.99865868, 100918, 1412, 7
1297, 116.2417688, 40.02880511, 114893, 1608, 15
418, 116.8158178, 40.14934794, 27904, 394, 38
973, 116.6722636, 39.90818763, 40289, 576, 36
1628, 116.7244649, 39.98860877, 37374, 523, -1
1937, 116.6592135, 39.87801878, 46491, 663, 12
174, 116.4113045, 39.78747148, 55458, 784, 73
865, 116.3460874, 39.66663267, 30388, 426, -6
1519, 116.6722636, 40.11921792, 40839, 577, 1
1363, 116.5678672, 40.09912929, 61432, 868, 11
570, 116.5548186, 39.63640098, 22237, 310, -13
1429, 116.4373946, 39.83778341, 71924, 1007, 28
1544, 116.2156955, 40.20959886, 33416, 472, 3
1636, 116.3200042, 39.98860877, 175030, 2450, 4
214, 115.9811798, 39.79753552, 14549, 205, 8
1127, 116.3982601, 39.90818763, 109480, 1532, 18
593, 116.6592135, 39.86796106, 44480, 628, 2
1839, 116.4634864, 40.12926163, 76898, 1087, 12
1374, 116.2026599, 40.08908436, 68659, 961, 5
1713, 116.4765328, 39.82772264, 54211, 758, -17
1228, 116.3069634, 39.93835031, 120986, 1693, 5
1664, 116.2678448, 39.71699862, 34502, 483, -39
454, 116.5939652, 40.01875684, 46132, 658, 3
648, 116.4504403, 39.71699862, 120149, 1682, 55
368, 116.5287221, 39.60615975, 22498, 314, -20
1818, 116.5156743, 39.88807577, 54845, 768, -6
1543, 116.5026268, 40.17947479, 31126, 435, 0
965, 116.1635576, 39.92829675, 90001, 1260, 4
532, 116.4113045, 39.84784339, 29671, 423, 13
832, 116.5809161, 39.89813205, 59281, 830, -2
36, 115.9030762, 39.95845553, 14778, 206, 11
428, 116.8419182, 39.68678201, 38885, 549, 8
1969, 116.1374932, 39.73713826, 33670, 481, 12
209, 116.5678672, 39.74720669, 21847, 312, 11
654, 116.6983641, 39.97855828, 37374, 523, 1
192, 116.3852162, 39.88807577, 142130, 1989, 0
1453, 116.6331137, 39.91824252, 52115, 729, -5
14, 116.2808837, 40.09912929, 32678, 466, 14
866, 116.6853138, 40.03885287, 31342, 447, 15
292, 116.3591298, 39.83778341, 85201, 1193, 67
535, 116.3460874, 39.70692738, 28226, 399, 3
1141, 116.2808837, 39.91824252, 101796, 1425, 0
966, 116.2156955, 40.21963965, 33022, 462, -23
579, 116.6722636, 39.91824252, 64655, 904, 21
478, 116.5939652, 39.79753552, 40067, 560, 5
1673, 116.4765328, 40.04890012, 84226, 1179, -3
730, 115.9030762, 39.62632165, 14956, 213, 13
1143, 116.2287318, 40.26984011, 25804, 361, 0
2, 116.6070145, 39.89813205, 46804, 668, 21
208, 116.9202158, 40.17947479, 21953, 310, 13
884, 116.5678672, 40.02880511, 72074, 1009, 3
935, 116.5809161, 39.84784339, 74707, 1056, 1
1893, 116.2678448, 40.12926163, 40859, 583, 12
379, 116.7244649, 39.90818763, 141301, 1978, -2
515, 116.7766667, 40.32003595, 17531, 248, 7
1780, 116.2808837, 39.9685072, 189386, 2651, 17
1530, 116.3982601, 40.15939055, 58520, 819, 15
1610, 116.5809161, 39.82772264, 25255, 354, -8
1265, 116.2417688, 39.68678201, 32590, 456, 1
1437, 116.4634864, 39.76734085, 77575, 1096, 1
1118, 116.3069634, 39.99865868, 157313, 2202, 0
1622, 116.2939233, 39.9685072, 196497, 2751, 1
1247, 116.2939233, 39.72706891, 40772, 582, 14
396, 116.1635576, 40.51076855, 23691, 338, 13
1982, 116.2417688, 39.81766108, 47335, 675, 12
1774, 116.4895796, 39.86796106, 75712, 1059, 0
1179, 116.2939233, 39.54564717, 27088, 386, 17
238, 116.3200042, 39.92829675, 135130, 1892, 8
1174, 116.2287318, 40.11921792, 60839, 852, 12
165, 116.0202456, 39.87801878, 35882, 507, 7
1488, 116.5678672, 39.91824252, 60130, 850, 0
1941, 116.4895796, 39.88807577, 103078, 1443, 1
1574, 116.5548186, 39.75727422, 34968, 489, -12
1467, 116.2678448, 39.73713826, 41600, 582, -6
1654, 116.0984028, 39.65655647, 16436, 235, 6
918, 116.0332695, 39.70692738, 20089, 284, 15
456, 116.4634864, 39.65655647, 22581, 322, 8
976, 116.0984028, 39.91824252, 52280, 739, 25
1057, 116.4243493, 39.8579026, 70223, 982, 8
364, 116.7375153, 39.84784339, 40897, 578, 25
917, 116.9463134, 40.12926163, 21953, 310, 15
1621, 116.1244622, 40.06899316, 57319, 818, 2
470, 116.1244622, 39.86796106, 28663, 409, 5
1800, 116.5809161, 39.87801878, 48032, 672, 4
1341, 116.3460874, 39.75727422, 37430, 535, 5
1802, 116.3460874, 39.78747148, 43970, 615, -14
684, 116.3591298, 39.98860877, 124673, 1745, 85
988, 116.1635576, 40.2296802, 40560, 567, 15
1522, 116.4895796, 39.98860877, 68845, 963, -3
1090, 116.3852162, 39.87801878, 128311, 1796, 0
294, 116.7505658, 40.02880511, 60620, 848, 14
666, 116.3069634, 39.97855828, 120406, 1686, 5
1149, 116.3982601, 40.05894688, 79386, 1111, 21
1497, 116.0593201, 40.16943283, 27638, 386, -7
537, 116.4243493, 40.00870803, 102725, 1437, 21
21, 116.3200042, 39.76734085, 66001, 924, 4
742, 116.3982601, 39.84784339, 59230, 829, 5
1327, 116.4895796, 39.89813205, 103864, 1454, 15
1040, 116.6070145, 40.02880511, 31696, 444, 1
136, 116.3982601, 40.19955779, 48828, 697, 38
1256, 116.3460874, 39.80759871, 68021, 952, 14
1329, 116.3852162, 40.06899316, 62119, 870, 0
1220, 116.3982601, 39.64647925, 28152, 393, -15
224, 115.695007, 39.60615975, 32831, 459, 18
1401, 116.5548186, 39.95845553, 101869, 1425, 15
726, 116.5417702, 39.78747148, 79648, 1114, 13
577, 116.150525, 39.78747148, 44775, 639, 14
104, 116.4895796, 39.9685072, 41060, 586, 22
1062, 116.6853138, 40.13930497, 32287, 460, 7
1278, 116.4373946, 39.78747148, 46906, 656, -2
1626, 116.5417702, 40.2899189, 20825, 291, -2
950, 116.4113045, 39.87801878, 122887, 1720, 29
1402, 115.9291064, 39.67670784, 30314, 428, 7
1710, 116.0202456, 40.35015195, 14385, 204, 7
1249, 116.3982601, 39.78747148, 37908, 530, -8
649, 116.6983641, 40.42042068, 19672, 280, 13
1086, 116.6853138, 39.86796106, 46508, 664, 9
1804, 116.2156955, 39.90818763, 70930, 993, -17
248, 115.9291064, 40.14934794, 18872, 264, 1
374, 116.1765909, 39.98860877, 172794, 2419, -8
429, 116.4765328, 39.8579026, 51898, 741, 18
290, 116.620064, 39.8579026, 43674, 624, 48
1548, 116.6331137, 40.2397205, 29709, 424, 25
544, 116.2156955, 39.93835031, 114870, 1608, 0
706, 116.3852162, 40.15939055, 43968, 621, 19
576, 116.3852162, 39.62632165, 36153, 516, 21
760, 116.0984028, 39.88807577, 36244, 507, 1
403, 116.8419182, 40.46057445, 14089, 201, 13
220, 115.955141, 40.00870803, 14778, 206, -14
1963, 116.828868, 40.45053593, 23632, 337, 12
1332, 116.0462943, 39.87801878, 48655, 681, -21
603, 116.1635576, 39.73713826, 39598, 565, 10
638, 116.3982601, 39.58599345, 36518, 516, 6
1003, 116.3982601, 40.01875684, 93313, 1306, -31
1482, 115.955141, 39.72706891, 19766, 277, -15
129, 116.3982601, 39.50528192, 31934, 447, -7
921, 116.3069634, 39.73713826, 42271, 591, 1
122, 116.5548186, 39.94840323, 59054, 826, 19
948, 116.1244622, 39.72706891, 32171, 454, 13
302, 116.2808837, 39.82772264, 34495, 493, 5
1186, 116.4634864, 39.97855828, 90779, 1270, 3
205, 116.1635576, 39.76734085, 47281, 662, 22
522, 116.5548186, 39.72706891, 26837, 379, 13
1104, 115.9160907, 39.71699862, 15160, 216, 7
1222, 116.5287221, 39.7774066, 30605, 428, -4
29, 116.7375153, 39.98860877, 37021, 518, -3
1745, 115.9942008, 39.90818763, 44677, 625, -9
1704, 116.4634864, 39.95845553, 30310, 424, 9
1875, 116.2678448, 40.17947479, 23033, 328, 12
1934, 116.8419182, 39.7774066, 26120, 373, 12
1180, 116.0853743, 40.07903898, 30101, 429, 12
895, 116.1114321, 39.79753552, 47036, 658, -1
546, 116.2808837, 40.24976058, 31724, 453, 13
249, 116.2026599, 40.32003595, 59591, 834, 2
833, 116.7505658, 40.14934794, 30280, 432, 16
1759, 116.2808837, 39.97855828, 126827, 1776, -1
642, 116.2808837, 39.66663267, 34382, 486, 12
806, 116.5939652, 40.12926163, 17747, 248, 15
385, 116.3330455, 39.73713826, 49492, 706, 16
31, 117.2202502, 40.63125283, 43048, 614, 5
1760, 116.6592135, 40.15939055, 50039, 700, -6
1723, 116.8027675, 40.17947479, 27780, 397, 7
1697, 116.3591298, 39.88807577, 133183, 1864, 10
967, 116.0723467, 39.86796106, 23048, 328, 4
601, 116.2026599, 40.16943283, 28722, 410, 25
1817, 116.6461635, 39.64647925, 31415, 448, 4
1564, 116.3330455, 39.74720669, 42511, 595, -18
1334, 116.7375153, 39.82772264, 40897, 578, 2
960, 116.0332695, 39.67670784, 22640, 324, 1
1509, 116.8941173, 40.38026729, 20262, 289, 5
692, 116.6853138, 40.24976058, 35385, 505, 10
211, 116.3200042, 39.68678201, 45104, 644, 25
745, 116.3330455, 39.66663267, 29783, 426, 10
529, 116.828868, 40.47061306, 18115, 253, -12
779, 116.5548186, 39.7774066, 24175, 342, 23
667, 116.3069634, 40.2296802, 46643, 660, 20
309, 115.955141, 39.58599345, 13692, 195, 0
1787, 116.1114321, 39.68678201, 16770, 235, 15
1486, 116.4765328, 39.75727422, 65191, 913, -2
747, 116.1896251, 39.78747148, 46322, 661, 10
